shipment_line_id,order_line_id,ship_date_id,arrival_date_id,carrier_id,qty_shipped,qty_received,transport_cost,is_on_time,is_perfect_order
24993,40030,20251111,20251112,2,367,367,3848.59,1,1
24994,18370,20250314,20250316,2,342,342,6746.66,0,0
24995,34405,20261214,20261218,3,467,467,22267.09,1,1
24996,39110,20250502,20250503,4,78,78,2740.66,1,1
24997,32725,20241104,20241106,1,300,300,10886.22,1,1
24998,24208,20250419,20250423,4,89,89,2515.25,1,1
24999,5417,20240626,20240630,2,6,2,77.01,1,0
25000,13400,20250502,20250505,1,170,170,6371.26,1,1
25001,12708,20261109,20261114,2,91,91,2923.76,1,1
25002,39029,20240810,20240812,3,388,388,17656.55,1,1
25003,30234,20250809,20250814,1,12,12,365.99,1,1
25004,2790,20261217,20261221,1,11,11,44.08,0,0
25005,40652,20240807,20240811,4,93,93,2630.03,1,1
25006,29411,20260914,20260918,4,225,225,10800.17,1,1
25007,14253,20240909,20240914,3,160,160,5314.58,1,1
25008,36360,20260410,20260411,3,286,285,895.56,1,0
25009,48928,20240625,20240630,4,17,17,788.5,1,1
25010,31116,20240306,20240311,1,497,497,22377.45,1,1
25011,2151,20240921,20240925,2,293,293,8544.07,1,1
25012,11677,20240622,20240624,4,92,92,310.93,1,1
25013,37291,20260714,20260717,4,1,1,46.83,1,1
25014,3033,20250120,20250121,2,6,3,123.07,1,0
25015,1371,20240513,20240514,1,46,46,675.43,1,1
25016,3607,20261219,20261224,1,70,70,3122.65,0,0
25017,38410,20240703,20240708,1,41,41,740.77,1,1
25018,13095,20261004,20261008,1,341,341,14093.04,1,1
25019,49134,20260807,20260810,1,18,18,464.21,1,1
25020,13641,20250331,20250403,2,414,414,3997.97,0,0
25021,28696,20250321,20250326,3,9,9,361.36,1,1
25022,19182,20240216,20240217,1,35,35,239.49,1,1
25023,14091,20240621,20240624,3,370,365,12212.41,1,0
25024,9776,20261222,20261227,4,143,143,6601.29,1,1
25025,44464,20250319,20250321,1,97,97,680.54,1,1
25026,40072,20240320,20240321,2,19,19,718.3,1,1
25027,30030,20241230,20250102,2,23,23,861.32,1,1
25028,36449,20260805,20260807,4,28,28,284.1,1,1
25029,30937,20260411,20260415,3,4,4,165.69,1,1
25030,31713,20260717,20260720,2,195,195,8295.49,0,0
25031,39230,20240912,20240913,4,181,181,1835.09,1,1
25032,3323,20250106,20250107,4,5,5,127.12,1,1
25033,15493,20251117,20251122,2,44,41,1895.22,1,0
25034,41423,20251128,20251130,1,47,47,396.17,1,1
25035,26552,20240621,20240625,2,268,268,550.75,0,0
25036,20418,20261004,20261007,2,6,6,54.46,0,0
25037,4883,20251101,20251105,2,262,262,2356.56,1,1
25038,45311,20251111,20251115,2,88,88,1936.98,1,1
25039,40761,20261105,20261110,2,324,324,7972.2,1,1
25040,33308,20261020,20261022,3,1,1,47.0,1,1
25041,7252,20250526,20250527,3,142,142,5419.64,1,1
25042,6592,20240626,20240630,2,8,8,176.42,1,1
25043,43609,20240630,20240705,4,47,47,1754.12,1,1
25044,41427,20260818,20260820,4,133,133,3669.58,1,1
25045,269,20260904,20260909,2,406,404,4840.19,1,0
25046,4502,20240610,20240613,4,47,47,1739.19,0,0
25047,46879,20251106,20251109,1,15,15,335.38,1,1
25048,21642,20250407,20250408,1,280,280,9622.79,1,1
25049,16345,20250426,20250501,4,473,473,11185.48,1,1
25050,37920,20240714,20240716,4,438,438,2389.38,1,1
25051,17029,20260313,20260315,2,34,34,1343.46,1,1
25052,22717,20260305,20260306,1,255,255,11573.26,1,1
25053,15850,20240913,20240914,2,335,335,7380.81,1,1
25054,25732,20241102,20241105,4,11,11,48.41,1,1
25055,3351,20250411,20250416,1,155,155,2253.12,1,1
25056,25826,20260914,20260918,4,177,174,8668.96,1,0
25057,25986,20250527,20250529,3,48,48,2179.17,1,1
25058,13171,20250514,20250517,1,42,42,151.49,1,1
25059,13906,20240915,20240917,1,1,1,44.43,1,1
25060,15401,20250520,20250523,1,86,86,1507.07,1,1
25061,43762,20241211,20241215,4,31,31,1231.28,0,0
25062,5277,20250106,20250108,1,6,6,23.17,1,1
25063,31268,20240615,20240618,4,38,38,1189.73,1,1
25064,3282,20250210,20250212,1,22,22,729.29,1,1
25065,39466,20250812,20250815,3,428,428,3806.11,1,1
25066,43371,20260725,20260726,2,408,408,2857.31,1,1
25067,48634,20251004,20251009,4,263,263,12858.17,1,1
25068,25207,20251102,20251103,3,18,18,363.96,0,0
25069,10154,20250310,20250314,2,50,50,1883.33,1,1
25070,49304,20260806,20260811,3,471,471,14267.38,1,1
25071,4980,20260511,20260514,2,34,34,228.27,0,0
25072,48644,20250926,20250927,3,20,20,925.31,1,1
25073,44714,20261031,20261101,1,15,15,469.05,1,1
25074,5584,20260208,20260212,1,50,50,1899.06,1,1
25075,39155,20260316,20260317,3,16,16,331.39,0,0
25076,29517,20240303,20240307,3,250,246,5284.62,1,0
25077,1836,20250211,20250214,4,46,46,1295.54,0,0
25078,32727,20240713,20240715,3,46,46,763.99,1,1
25079,45135,20250909,20250913,2,12,7,221.94,1,0
25080,35857,20251128,20251129,4,5,5,190.24,1,1
25081,45907,20260522,20260526,3,39,39,803.05,1,1
25082,49822,20261003,20261005,2,90,90,2673.01,1,1
25083,29610,20260109,20260111,4,54,54,982.59,1,1
25084,38824,20251015,20251020,3,418,418,18651.78,1,1
25085,16049,20261219,20261224,4,8,8,153.19,1,1
25086,36926,20250312,20250314,4,11,11,233.45,0,0
25087,49774,20250302,20250305,2,1,1,15.16,1,1
25088,24705,20260709,20260712,3,44,44,357.58,1,1
25089,44944,20260201,20260202,2,415,410,16176.97,1,0
25090,18654,20240915,20240920,2,500,500,7011.72,1,1
25091,22941,20260713,20260717,4,326,326,14122.61,1,1
25092,13083,20261121,20261124,1,7,7,113.12,1,1
25093,24923,20250401,20250406,4,47,47,387.9,1,1
25094,12492,20260327,20260328,4,48,48,1668.41,1,1
25095,24656,20261115,20261116,3,138,135,695.87,1,0
25096,41768,20251126,20251201,4,17,17,520.77,1,1
25097,40294,20240126,20240131,1,15,11,620.92,1,0
25098,36892,20250929,20251003,1,360,360,14872.57,1,1
25099,5432,20250911,20250916,3,3,3,56.92,1,1
25100,7856,20240919,20240922,3,38,38,1160.88,1,1
25101,40171,20241124,20241126,1,406,406,1227.12,1,1
25102,27967,20240726,20240731,2,49,49,2164.24,1,1
25103,18463,20250821,20250823,3,27,27,170.25,1,1
25104,8909,20250119,20250123,1,47,47,249.61,1,1
25105,15514,20241204,20241206,2,12,12,448.83,1,1
25106,28826,20260308,20260312,3,43,43,818.94,1,1
25107,30690,20260319,20260322,4,325,325,13571.77,1,1
25108,258,20250307,20250309,2,209,209,4502.99,1,1
25109,601,20261205,20261208,4,6,6,48.35,1,1
25110,985,20261118,20261120,1,8,8,31.08,1,1
25111,46019,20260815,20260818,2,42,42,1500.7,0,0
25112,21623,20250824,20250825,2,116,116,5028.81,0,0
25113,41231,20240102,20240104,1,11,11,129.01,1,1
25114,22078,20261219,20261223,1,14,14,198.58,1,1
25115,42966,20261221,20261225,3,3,3,107.93,1,1
25116,14413,20250121,20250123,2,16,16,377.99,1,1
25117,32213,20261101,20261102,3,275,275,1358.93,1,1
25118,49545,20240719,20240724,4,8,8,31.57,1,1
25119,16300,20261012,20261013,3,19,19,804.16,0,0
25120,47844,20261204,20261207,3,1,1,29.34,1,1
25121,1377,20261203,20261207,3,2,2,30.73,1,1
25122,40290,20260125,20260130,3,20,20,989.26,1,1
25123,26046,20250819,20250822,2,18,18,145.94,1,1
25124,38667,20260706,20260707,2,8,8,393.43,1,1
25125,24930,20250912,20250913,2,27,27,1313.93,1,1
25126,38162,20261008,20261009,2,1,0,26.19,1,0
25127,8320,20250320,20250323,3,20,20,694.79,1,1
25128,15471,20250522,20250524,4,217,217,4159.61,1,1
25129,9261,20260307,20260309,4,271,271,12470.83,1,1
25130,7450,20251019,20251020,4,303,303,5665.3,1,1
25131,10476,20240411,20240416,3,19,19,390.17,1,1
25132,48399,20260914,20260915,4,273,273,1055.94,1,1
25133,31836,20250427,20250429,3,180,180,8855.44,1,1
25134,18647,20240707,20240710,3,286,286,10321.75,1,1
25135,18691,20260403,20260407,1,13,13,399.79,1,1
25136,30927,20250320,20250321,3,315,315,3645.52,1,1
25137,39772,20240427,20240430,1,402,402,8221.8,1,1
25138,6780,20260525,20260530,2,75,75,3016.14,1,1
25139,23096,20261115,20261116,2,7,7,35.45,1,1
25140,34063,20240412,20240416,3,293,293,8702.45,0,0
25141,32943,20260313,20260316,4,39,39,1216.46,1,1
25142,42652,20250206,20250210,3,4,4,87.95,1,1
25143,5238,20260621,20260626,2,1,1,2.76,0,0
25144,30462,20240208,20240210,1,8,8,253.53,1,1
25145,1516,20260113,20260118,3,118,118,1776.36,0,0
25146,39908,20260804,20260807,1,2,2,24.38,1,1
25147,30334,20260603,20260607,3,5,5,10.68,1,1
25148,47114,20250518,20250520,2,401,401,920.9,0,0
25149,42518,20240524,20240527,2,73,73,1763.78,1,1
25150,32590,20260326,20260331,1,89,89,3455.69,1,1
25151,23542,20240731,20240804,4,226,226,10782.46,1,1
25152,44387,20240301,20240305,3,161,161,3473.15,1,1
25153,6444,20241211,20241215,1,8,8,29.97,1,1
25154,29144,20260818,20260821,4,225,225,1342.16,1,1
25155,24864,20251118,20251121,4,461,461,17457.97,1,1
25156,39462,20250316,20250319,1,28,28,954.23,1,1
25157,40006,20251111,20251112,4,273,273,3713.69,1,1
25158,33090,20251225,20251230,2,7,7,223.11,0,0
25159,10599,20250809,20250812,4,243,243,10172.08,1,1
25160,42230,20260914,20260917,4,394,394,1845.18,1,1
25161,40714,20240714,20240717,1,476,476,18994.27,0,0
25162,34570,20260728,20260730,4,462,460,6485.08,1,0
25163,10126,20261012,20261014,4,2,2,84.33,1,1
25164,468,20250214,20250218,1,317,317,7264.98,0,0
25165,33028,20250227,20250301,2,265,265,10012.38,1,1
25166,15191,20240316,20240319,2,29,29,462.56,1,1
25167,29288,20260811,20260816,3,211,211,4288.87,1,1
25168,36744,20250302,20250305,3,23,23,714.44,1,1
25169,11012,20240904,20240907,1,3,0,38.88,1,0
25170,33542,20260907,20260912,4,141,141,5780.43,1,1
25171,398,20250801,20250803,3,2,2,32.17,1,1
25172,25045,20240914,20240918,1,439,439,17623.71,1,1
25173,33960,20250301,20250303,3,269,269,7488.54,0,0
25174,15151,20240220,20240221,1,164,163,2431.94,1,0
25175,29261,20260718,20260720,2,59,59,319.12,1,1
25176,7401,20250707,20250711,3,18,18,891.19,1,1
25177,10235,20240201,20240206,1,31,31,559.26,1,1
25178,9857,20241206,20241207,1,153,149,1171.86,1,0
25179,2773,20241211,20241216,1,38,38,841.22,1,1
25180,32236,20250123,20250127,1,230,230,5876.96,1,1
25181,32817,20240924,20240928,3,443,443,5302.31,0,0
25182,19185,20250531,20250601,2,194,194,8365.93,1,1
25183,41266,20240312,20240314,4,13,13,496.42,1,1
25184,17135,20250619,20250620,1,44,44,2122.26,1,1
25185,1044,20251005,20251006,2,249,249,5403.24,1,1
25186,27140,20241115,20241116,2,15,15,739.67,0,0
25187,43119,20250528,20250602,4,239,239,3261.26,1,1
25188,39023,20240525,20240526,1,2,2,77.21,1,1
25189,10524,20250407,20250408,1,296,296,14468.38,1,1
25190,16459,20250818,20250819,4,297,292,5487.23,1,0
25191,47913,20261121,20261124,3,223,223,10031.82,1,1
25192,30959,20251201,20251204,2,16,16,205.97,1,1
25193,18825,20240513,20240515,1,154,154,5813.49,1,1
25194,14296,20240131,20240201,4,6,2,22.16,1,0
25195,9606,20250610,20250611,1,23,23,872.76,1,1
25196,39651,20250715,20250718,3,206,206,1023.5,1,1
25197,1248,20260608,20260612,2,5,5,71.95,0,0
25198,49063,20260208,20260210,1,258,258,8111.37,0,0
25199,23935,20251028,20251101,3,3,3,73.14,1,1
25200,16735,20261023,20261028,2,5,5,146.45,1,1
25201,49957,20240514,20240515,3,16,16,259.11,1,1
25202,26630,20251022,20251024,2,177,177,6049.73,1,1
25203,19073,20260418,20260422,2,500,500,5131.46,1,1
25204,44736,20241107,20241109,3,4,4,20.68,1,1
25205,19298,20240210,20240214,1,322,322,6978.94,1,1
25206,41473,20240530,20240531,1,31,31,1308.73,1,1
25207,41034,20241123,20241126,4,4,4,177.12,1,1
25208,40535,20250729,20250801,3,297,297,747.41,1,1
25209,16813,20260714,20260719,2,21,16,898.46,0,0
25210,8697,20240727,20240801,1,17,17,742.77,1,1
25211,24672,20250425,20250429,2,121,121,490.06,1,1
25212,23446,20241112,20241117,2,416,416,12578.73,0,0
25213,31491,20240718,20240720,2,461,461,5256.68,1,1
25214,19049,20260803,20260806,3,2,2,30.04,1,1
25215,1100,20260125,20260126,3,41,41,274.75,0,0
25216,47589,20260206,20260207,3,3,3,13.95,1,1
25217,10313,20240618,20240620,4,81,81,3639.67,1,1
25218,23910,20251023,20251027,3,51,51,2017.94,1,1
25219,12468,20261101,20261102,2,68,68,1171.94,1,1
25220,7036,20260514,20260519,4,1,1,11.02,1,1
25221,42276,20240113,20240115,4,31,31,258.89,0,0
25222,36491,20261221,20261225,4,42,42,231.92,1,1
25223,41073,20240312,20240316,2,32,27,748.54,1,0
25224,23633,20250706,20250707,3,436,436,20109.7,1,1
25225,26881,20260922,20260924,4,38,38,1751.97,1,1
25226,6937,20240205,20240206,1,4,4,117.18,1,1
25227,2321,20240807,20240809,1,49,49,1079.96,1,1
25228,1618,20240518,20240520,1,158,158,1845.69,1,1
25229,34117,20260501,20260505,2,103,103,509.11,1,1
25230,32474,20240201,20240205,4,174,174,1464.44,1,1
25231,15183,20260105,20260109,1,253,253,11780.0,1,1
25232,41993,20250301,20250303,1,6,6,187.06,1,1
25233,32607,20240321,20240326,3,365,365,3893.88,1,1
25234,43742,20260421,20260425,1,165,165,1595.25,0,0
25235,23960,20250812,20250817,3,4,4,40.78,1,1
25236,43349,20250727,20250729,2,50,50,2454.84,1,1
25237,41305,20261118,20261120,1,17,17,240.82,1,1
25238,29379,20250414,20250418,1,213,213,2322.77,0,0
25239,9151,20240109,20240113,4,312,312,3798.73,1,1
25240,44301,20261121,20261126,2,381,376,4724.18,1,0
25241,12628,20260128,20260131,3,485,485,12516.98,1,1
25242,15637,20261205,20261207,1,18,18,175.19,1,1
25243,20013,20251208,20251212,2,133,133,3506.78,1,1
25244,34670,20261116,20261118,1,5,5,11.46,1,1
25245,9901,20250705,20250707,2,75,75,941.67,1,1
25246,34593,20240328,20240329,2,21,21,402.79,1,1
25247,7535,20260912,20260914,2,409,409,17351.02,1,1
25248,33348,20261206,20261211,1,227,227,9420.81,0,0
25249,17092,20260207,20260210,3,1,1,38.68,1,1
25250,14675,20261225,20261226,4,38,33,1494.42,1,0
25251,8017,20260801,20260806,3,3,3,63.92,1,1
25252,32951,20250408,20250409,3,18,18,805.33,1,1
25253,15168,20261109,20261112,1,2,2,65.73,0,0
25254,15295,20260422,20260426,3,49,49,1939.21,1,1
25255,38492,20250713,20250714,2,19,19,259.05,1,1
25256,5470,20250615,20250616,3,245,245,11371.89,0,0
25257,34316,20240729,20240731,2,36,36,592.08,1,1
25258,14837,20250408,20250413,3,195,195,2683.02,1,1
25259,24553,20250403,20250407,4,49,49,426.81,1,1
25260,28269,20250508,20250513,4,297,297,8721.93,1,1
25261,41556,20240203,20240206,2,3,3,77.48,1,1
25262,40564,20250330,20250331,3,314,314,8950.8,1,1
25263,44009,20251026,20251029,2,2,2,68.59,1,1
25264,42856,20260216,20260221,3,300,300,6449.29,0,0
25265,22457,20261023,20261024,4,325,325,702.07,1,1
25266,12122,20241203,20241207,2,13,13,160.6,1,1
25267,9782,20250621,20250623,2,89,89,4102.32,1,1
25268,40461,20251113,20251115,4,491,491,20223.23,1,1
25269,18067,20251225,20251227,1,17,17,118.32,1,1
25270,11812,20250718,20250722,4,319,319,10457.89,1,1
25271,18864,20260908,20260909,1,10,10,214.97,1,1
25272,13341,20240816,20240820,1,29,29,947.23,1,1
25273,7190,20260326,20260329,2,17,17,735.85,0,0
25274,35105,20240212,20240214,2,2,2,80.49,1,1
25275,32423,20240119,20240122,3,221,221,2081.1,1,1
25276,47157,20240511,20240514,4,89,89,3284.61,0,0
25277,49709,20240904,20240906,3,3,3,116.48,1,1
25278,35378,20250529,20250601,4,5,5,207.16,1,1
25279,36628,20250808,20250812,4,92,92,664.91,1,1
25280,40873,20240408,20240410,4,31,26,610.27,1,0
25281,16187,20250326,20250331,2,425,425,15701.83,1,1
25282,27377,20240515,20240520,3,379,379,16572.85,0,0
25283,16088,20260602,20260605,1,283,278,3689.52,0,0
25284,40862,20260418,20260419,1,57,57,680.42,1,1
25285,35712,20240713,20240715,2,162,162,582.13,1,1
25286,34930,20251019,20251023,2,230,230,6120.68,1,1
25287,3256,20250527,20250529,3,54,54,2184.51,1,1
25288,18955,20250624,20250626,1,59,59,127.91,1,1
25289,6441,20240810,20240811,1,175,175,495.55,1,1
25290,35974,20250207,20250208,3,202,202,6670.77,1,1
25291,36837,20241206,20241207,2,244,244,11465.63,1,1
25292,21831,20240315,20240318,4,5,5,11.8,1,1
25293,46220,20260417,20260418,2,8,8,153.22,1,1
25294,19988,20240923,20240926,2,289,289,5696.52,0,0
25295,19383,20260207,20260209,4,135,135,844.58,0,0
25296,27160,20250222,20250225,3,17,17,787.54,1,1
25297,31490,20241225,20241229,4,98,94,2392.12,1,0
25298,10189,20261231,20270104,1,62,62,1155.14,1,1
25299,28184,20261011,20261015,4,4,4,83.9,0,0
25300,27591,20240502,20240507,2,41,41,1936.43,0,0
25301,47129,20240908,20240909,4,17,13,576.03,1,0
25302,16020,20240425,20240427,1,121,121,1155.9,0,0
25303,19032,20260209,20260211,3,41,41,734.98,1,1
25304,7831,20261029,20261101,2,12,12,544.2,1,1
25305,11104,20260315,20260316,1,40,40,1202.37,1,1
25306,7704,20260414,20260415,3,15,15,648.67,1,1
25307,18481,20260617,20260618,2,12,12,376.39,1,1
25308,36198,20251120,20251124,3,2,2,89.34,1,1
25309,3449,20240705,20240710,4,308,308,6628.21,1,1
25310,10043,20261223,20261226,4,384,384,14687.67,1,1
25311,5920,20250121,20250124,3,215,215,2081.39,1,1
25312,23459,20261126,20261129,2,214,214,5021.57,1,1
25313,12276,20241219,20241220,3,303,303,12713.19,1,1
25314,13146,20260401,20260402,3,267,264,10465.45,0,0
25315,4676,20251005,20251010,2,48,48,334.79,1,1
25316,27933,20250618,20250621,2,95,95,3070.84,1,1
25317,45815,20240709,20240711,2,34,34,799.25,1,1
25318,22244,20250605,20250607,1,266,266,12414.98,1,1
25319,48505,20260619,20260620,1,393,393,14291.78,0,0
25320,19864,20250219,20250224,3,25,25,267.23,1,1
25321,27686,20260511,20260514,1,165,165,594.33,1,1
25322,13212,20250411,20250416,3,11,11,355.6,1,1
25323,8252,20250614,20250619,3,206,206,7915.94,1,1
25324,25783,20250919,20250922,1,23,23,385.17,1,1
25325,11584,20260417,20260419,1,226,226,626.74,1,1
25326,43823,20260602,20260604,4,53,53,272.38,1,1
25327,36789,20250507,20250511,4,11,11,160.16,1,1
25328,12666,20260508,20260512,1,233,233,1215.15,1,1
25329,17712,20241026,20241030,3,38,38,601.81,1,1
25330,28848,20260925,20260928,1,46,46,2178.35,1,1
25331,13227,20261130,20261202,2,10,10,257.42,1,1
25332,6609,20241024,20241025,1,21,20,383.37,1,0
25333,45068,20260303,20260307,2,28,28,201.64,1,1
25334,3229,20260511,20260513,3,376,376,3387.97,1,1
25335,39337,20250422,20250427,1,267,267,12763.78,1,1
25336,2173,20260207,20260212,4,275,275,12607.63,0,0
25337,35586,20251007,20251012,4,253,253,8814.37,0,0
25338,36345,20241008,20241009,3,10,10,476.23,0,0
25339,4348,20260213,20260217,1,10,10,392.14,1,1
25340,42752,20260809,20260813,3,48,43,700.55,1,0
25341,35357,20260202,20260204,4,117,117,4177.3,1,1
25342,41995,20240603,20240604,1,78,78,2455.48,1,1
25343,6315,20240107,20240110,4,74,74,2022.69,0,0
25344,44722,20250215,20250216,2,78,78,3071.47,1,1
25345,3955,20240319,20240321,1,412,412,18865.33,1,1
25346,47232,20261019,20261024,2,11,11,78.25,0,0
25347,3673,20260729,20260803,1,193,193,2935.12,1,1
25348,36090,20250203,20250207,1,45,45,868.75,0,0
25349,20194,20240414,20240416,3,466,466,11630.57,1,1
25350,30752,20260716,20260719,1,320,320,2342.52,1,1
25351,1770,20260621,20260624,4,18,18,575.11,1,1
25352,49107,20251018,20251023,1,5,5,130.35,1,1
25353,12907,20250615,20250617,1,25,25,1026.13,1,1
25354,15648,20251123,20251126,1,36,34,1193.8,1,0
25355,36999,20250914,20250919,3,13,13,430.73,1,1
25356,5021,20260418,20260423,1,1,1,36.29,1,1
25357,34486,20250208,20250212,4,67,67,2637.05,1,1
25358,49546,20250626,20250630,4,391,391,4910.34,1,1
25359,2068,20260908,20260910,2,6,6,76.9,1,1
25360,18367,20240402,20240406,3,376,376,18477.28,1,1
25361,13416,20240301,20240305,2,76,76,2062.02,1,1
25362,10658,20250519,20250520,3,67,67,662.0,1,1
25363,21917,20240403,20240406,4,153,152,1185.76,1,0
25364,42389,20241230,20250103,2,394,394,16040.88,1,1
25365,35949,20250828,20250901,4,182,182,7711.82,1,1
25366,34612,20250425,20250430,1,6,2,115.49,1,0
25367,45243,20260606,20260607,2,41,41,426.19,1,1
25368,13713,20240606,20240607,4,50,50,658.15,1,1
25369,3553,20260606,20260608,4,70,70,1714.97,1,1
25370,42029,20250925,20250928,2,10,10,62.38,1,1
25371,32393,20260122,20260124,4,5,2,43.95,1,0
25372,16487,20260802,20260806,1,45,45,1409.19,1,1
25373,19792,20250926,20251001,1,387,387,5713.59,1,1
25374,5293,20241227,20241230,2,18,18,39.98,1,1
25375,12329,20251128,20251202,4,316,316,13368.67,1,1
25376,6855,20260616,20260618,4,75,75,3693.06,1,1
25377,39039,20240221,20240223,2,37,37,308.48,0,0
25378,49568,20241031,20241104,2,43,43,1045.43,1,1
25379,40620,20261106,20261108,4,34,34,1368.78,1,1
25380,6671,20240214,20240215,2,26,26,1247.06,1,1
25381,44575,20250224,20250226,3,131,126,334.99,1,0
25382,228,20250812,20250814,3,407,405,3692.16,1,0
25383,46232,20261010,20261015,2,8,8,242.77,0,0
25384,26571,20261019,20261024,2,222,222,5141.09,1,1
25385,21809,20251203,20251207,3,31,31,642.94,1,1
25386,21348,20241126,20241129,4,405,405,5300.97,1,1
25387,10785,20260328,20260401,4,167,167,2202.88,1,1
25388,16506,20241002,20241003,4,145,145,5726.77,1,1
25389,43717,20250729,20250803,2,164,164,5982.67,1,1
25390,21580,20240725,20240729,1,479,479,20798.39,0,0
25391,11605,20251213,20251217,2,15,15,331.88,1,1
25392,46774,20250315,20250316,1,370,370,3903.56,1,1
25393,25354,20240509,20240510,2,70,70,3348.82,1,1
25394,46508,20240128,20240201,2,184,181,3661.38,1,0
25395,24499,20250215,20250218,3,19,19,125.65,1,1
25396,171,20240319,20240322,2,171,171,6287.76,1,1
25397,43850,20261029,20261103,3,196,196,8808.31,1,1
25398,27925,20260918,20260922,4,210,208,9942.17,1,0
25399,39792,20241122,20241125,2,24,23,1017.09,1,0
25400,47957,20240225,20240229,1,28,28,1324.97,1,1
25401,30204,20240809,20240814,1,1,1,49.77,0,0
25402,4765,20260919,20260920,4,24,24,76.45,1,1
25403,38756,20261217,20261219,2,15,15,254.61,1,1
25404,11606,20250212,20250217,1,19,19,937.5,0,0
25405,42053,20240417,20240418,3,32,27,1525.81,1,0
25406,19784,20240117,20240120,2,1,1,44.59,1,1
25407,25602,20240826,20240829,4,12,12,315.52,1,1
25408,18246,20260126,20260127,2,32,32,1312.5,1,1
25409,35427,20240324,20240329,1,499,499,22185.93,1,1
25410,23254,20250131,20250204,1,25,25,63.29,1,1
25411,46996,20240907,20240909,3,86,86,2516.37,1,1
25412,16080,20240729,20240802,2,194,194,3233.06,1,1
25413,36948,20261102,20261105,1,5,5,88.85,1,1
25414,34713,20260913,20260916,3,42,42,1916.52,1,1
25415,6177,20261201,20261205,2,19,19,110.74,1,1
25416,40119,20260724,20260728,1,19,19,736.22,1,1
25417,30352,20250308,20250313,4,140,140,3666.23,1,1
25418,38102,20240722,20240723,2,265,265,5170.83,1,1
25419,9700,20250630,20250704,2,17,17,217.87,1,1
25420,33731,20260902,20260906,1,313,313,15464.55,0,0
25421,37110,20240827,20240828,3,6,6,179.59,0,0
25422,7441,20260112,20260117,1,183,183,5282.09,1,1
25423,49332,20240106,20240109,4,13,13,573.78,1,1
25424,7736,20261117,20261118,1,19,19,718.0,1,1
25425,32548,20240307,20240309,3,7,7,79.73,1,1
25426,40017,20260331,20260403,1,13,13,208.12,1,1
25427,42324,20240630,20240701,4,234,234,1588.21,1,1
25428,15957,20250526,20250530,2,63,63,2808.06,1,1
25429,36644,20260608,20260612,3,345,345,11096.16,1,1
25430,23377,20260511,20260512,1,271,271,12550.9,1,1
25431,45856,20240725,20240726,3,5,5,223.47,1,1
25432,25376,20261124,20261127,1,6,6,186.93,0,0
25433,10327,20260614,20260618,1,263,263,3876.76,1,1
25434,30598,20250719,20250720,2,20,20,241.87,1,1
25435,44323,20241123,20241124,2,238,238,10363.62,1,1
25436,1690,20261129,20261201,4,2,2,22.79,1,1
25437,33386,20240817,20240822,2,11,11,76.71,1,1
25438,4439,20250628,20250629,1,164,164,2293.39,1,1
25439,26083,20260402,20260406,2,8,8,26.61,1,1
25440,29372,20240715,20240718,1,37,37,789.43,1,1
25441,13867,20251005,20251008,2,36,36,1152.14,0,0
25442,34640,20240822,20240826,3,191,191,5038.72,1,1
25443,35632,20240130,20240202,1,126,121,5308.06,1,0
25444,43559,20240429,20240502,1,9,9,446.33,1,1
25445,47188,20250527,20250531,2,203,203,6441.78,1,1
25446,770,20250726,20250727,4,472,472,8854.3,1,1
25447,29404,20260307,20260308,2,31,31,845.08,0,0
25448,28185,20240211,20240213,4,17,17,551.24,1,1
25449,17818,20250712,20250715,4,6,6,228.52,1,1
25450,4351,20260730,20260804,4,45,45,1059.29,1,1
25451,49585,20241130,20241201,1,73,73,905.23,1,1
25452,33777,20241017,20241020,3,13,13,190.24,1,1
25453,33987,20240304,20240309,2,256,256,10046.5,0,0
25454,23126,20260117,20260122,4,288,288,5969.52,0,0
25455,19304,20250502,20250507,1,38,38,315.61,1,1
25456,12845,20260420,20260424,4,193,193,2550.94,1,1
25457,31944,20240929,20240930,2,49,49,1138.5,1,1
25458,2006,20241105,20241109,2,423,423,4459.62,0,0
25459,28004,20250708,20250709,2,34,34,1384.12,0,0
25460,30679,20260114,20260118,4,20,20,380.32,1,1
25461,971,20241005,20241010,4,9,9,321.07,1,1
25462,11609,20250509,20250513,2,11,11,129.63,1,1
25463,18973,20250331,20250403,2,211,211,4212.24,1,1
25464,231,20250516,20250517,1,44,44,959.39,1,1
25465,33431,20241203,20241206,3,2,2,45.45,1,1
25466,42577,20240211,20240215,1,4,4,169.66,1,1
25467,32645,20240603,20240607,1,14,14,674.67,1,1
25468,28620,20250425,20250428,2,11,11,515.26,1,1
25469,24692,20240617,20240622,4,8,8,211.72,1,1
25470,4384,20250517,20250522,3,32,32,1179.56,1,1
25471,19167,20261216,20261221,4,108,108,4804.51,1,1
25472,2456,20260608,20260609,4,23,23,940.8,1,1
25473,30917,20260308,20260312,1,448,448,12774.96,1,1
25474,47504,20250517,20250520,2,14,14,562.77,0,0
25475,40043,20240320,20240323,4,220,220,9621.46,1,1
25476,12534,20260815,20260818,2,165,165,371.48,1,1
25477,48814,20240408,20240413,3,217,217,2429.36,1,1
25478,34283,20241015,20241019,2,438,438,11272.71,1,1
25479,4521,20240920,20240922,3,6,6,145.33,1,1
25480,33481,20240318,20240323,2,226,226,3304.11,1,1
