inventory_id,snapshot_date_id,location_id,product_id,qty_on_hand,reorder_point,holding_cost
50383,20240119,18,33,384,41,392.01
50384,20240119,18,34,197,95,674.2
50385,20240119,18,35,126,84,116.77
50386,20240119,18,36,261,23,441.04
50387,20240119,18,37,390,75,577.62
50388,20240119,18,38,256,71,554.03
50389,20240119,18,39,185,37,250.47
50390,20240119,18,40,23,23,64.72
50391,20240119,18,41,385,85,392.13
50392,20240119,18,42,10,71,10.46
50393,20240119,18,43,288,63,1240.55
50394,20240119,18,44,328,100,1720.38
50395,20240119,18,45,419,44,902.74
50396,20240119,18,46,254,63,247.43
50397,20240119,18,47,118,90,174.68
50398,20240119,18,48,458,65,482.58
50399,20240119,18,49,312,96,1128.43
50400,20240119,18,50,487,42,1175.68
50401,20240119,19,1,267,58,82.08
50402,20240119,19,2,80,45,108.11
50403,20240119,19,3,248,66,1260.46
50404,20240119,19,4,211,84,588.51
50405,20240119,19,5,384,56,88.96
50406,20240119,19,6,421,39,729.1
50407,20240119,19,7,51,52,165.82
50408,20240119,19,8,64,93,96.83
50409,20240119,19,9,390,92,707.71
50410,20240119,19,10,10,68,12.29
50411,20240119,19,11,80,60,354.62
50412,20240119,19,12,460,26,819.54
50413,20240119,19,13,149,97,873.59
50414,20240119,19,14,160,85,150.53
50415,20240119,19,15,465,71,419.45
50416,20240119,19,16,313,79,371.11
50417,20240119,19,17,378,99,1452.7
50418,20240119,19,18,320,33,1610.03
50419,20240119,19,19,317,81,135.83
50420,20240119,19,20,100,28,396.05
50421,20240119,19,21,135,63,168.7
50422,20240119,19,22,187,80,32.12
50423,20240119,19,23,20,95,26.36
50424,20240119,19,24,353,57,1918.63
50425,20240119,19,25,112,67,127.72
50426,20240119,19,26,338,98,372.48
50427,20240119,19,27,401,37,247.96
50428,20240119,19,28,385,94,647.88
50429,20240119,19,29,401,40,1371.57
50430,20240119,19,30,132,74,378.45
50431,20240119,19,31,319,34,274.89
50432,20240119,19,32,261,47,277.75
50433,20240119,19,33,327,96,703.16
50434,20240119,19,34,384,91,1258.74
50435,20240119,19,35,62,45,106.34
50436,20240119,19,36,294,100,413.22
50437,20240119,19,37,248,49,386.89
50438,20240119,19,38,101,36,564.63
50439,20240119,19,39,487,49,530.06
50440,20240119,19,40,270,38,605.57
50441,20240119,19,41,97,58,114.71
50442,20240119,19,42,412,35,655.99
50443,20240119,19,43,68,21,377.74
50444,20240119,19,44,485,29,1971.26
50445,20240119,19,45,460,24,1109.33
50446,20240119,19,46,27,76,82.98
50447,20240119,19,47,414,81,1214.36
50448,20240119,19,48,480,65,638.63
50449,20240119,19,49,393,46,2064.92
50450,20240119,19,50,0,66,0.0
50451,20240119,20,1,311,93,60.61
50452,20240119,20,2,234,85,260.26
50453,20240119,20,3,56,38,141.08
50454,20240119,20,4,197,74,420.14
50455,20240119,20,5,380,92,87.58
50456,20240119,20,6,46,64,18.99
50457,20240119,20,7,488,42,1551.58
50458,20240119,20,8,324,72,223.84
50459,20240119,20,9,27,60,94.78
50460,20240119,20,10,233,51,709.91
50461,20240119,20,11,274,63,1292.04
50462,20240119,20,12,384,42,457.5
50463,20240119,20,13,112,91,332.88
50464,20240119,20,14,295,75,226.27
50465,20240119,20,15,310,62,145.34
50466,20240119,20,16,1,45,4.0
50467,20240119,20,17,452,58,1637.8
50468,20240119,20,18,287,36,1435.99
50469,20240119,20,19,93,72,75.09
50470,20240119,20,20,347,79,876.41
50471,20240119,20,21,131,62,516.21
50472,20240119,20,22,406,99,61.38
50473,20240119,20,23,8,84,39.8
50474,20240119,20,24,54,42,92.15
50475,20240119,20,25,1,95,0.76
50476,20240119,20,26,339,95,453.3
50477,20240119,20,27,254,30,322.21
50478,20240119,20,28,408,67,503.41
50479,20240119,20,29,235,60,773.94
50480,20240119,20,30,273,80,1052.72
50481,20240119,20,31,220,31,529.94
50482,20240119,20,32,126,51,169.77
50483,20240119,20,33,16,81,32.71
50484,20240119,20,34,80,44,219.12
50485,20240119,20,35,6,87,3.91
50486,20240119,20,36,455,75,1556.31
50487,20240119,20,37,473,51,360.04
50488,20240119,20,38,313,43,1468.55
50489,20240119,20,39,331,33,402.46
50490,20240119,20,40,26,98,17.6
50491,20240119,20,41,30,97,20.94
50492,20240119,20,42,160,52,94.3
50493,20240119,20,43,107,41,459.31
50494,20240119,20,44,65,60,380.48
50495,20240119,20,45,445,58,719.41
50496,20240119,20,46,63,64,113.54
50497,20240119,20,47,478,40,2243.21
50498,20240119,20,48,375,97,434.74
50499,20240119,20,49,196,80,270.8
50500,20240119,20,50,325,63,1111.96
50501,20240119,21,1,383,54,163.26
50502,20240119,21,2,463,83,828.0
50503,20240119,21,3,145,74,185.81
50504,20240119,21,4,223,93,764.86
50505,20240119,21,5,4,94,1.81
50506,20240119,21,6,28,63,13.81
50507,20240119,21,7,277,57,776.52
50508,20240119,21,8,309,62,282.53
50509,20240119,21,9,421,33,1340.89
50510,20240119,21,10,427,46,2189.25
50511,20240119,21,11,185,85,230.18
50512,20240119,21,12,28,40,56.03
50513,20240119,21,13,438,25,1052.13
50514,20240119,21,14,41,91,23.38
50515,20240119,21,15,478,56,110.76
50516,20240119,21,16,294,21,1142.04
50517,20240119,21,17,366,39,686.05
50518,20240119,21,18,492,43,2468.08
50519,20240119,21,19,180,25,64.22
50520,20240119,21,20,296,35,452.04
50521,20240119,21,21,294,20,867.74
50522,20240119,21,22,125,78,47.34
50523,20240119,21,23,77,32,441.87
50524,20240119,21,24,26,71,118.66
50525,20240119,21,25,224,55,669.22
50526,20240119,21,26,256,21,669.53
50527,20240119,21,27,46,52,50.58
50528,20240119,21,28,319,61,139.02
50529,20240119,21,29,381,96,508.22
50530,20240119,21,30,351,65,1298.03
50531,20240119,21,31,97,88,200.76
50532,20240119,21,32,353,93,251.65
50533,20240119,21,33,343,30,487.95
50534,20240119,21,34,472,99,1098.18
50535,20240119,21,35,175,62,313.65
50536,20240119,21,36,320,92,491.86
50537,20240119,21,37,386,53,352.23
50538,20240119,21,38,31,66,141.35
50539,20240119,21,39,192,27,146.09
50540,20240119,21,40,73,60,189.51
50541,20240119,21,41,235,20,145.76
50542,20240119,21,42,205,86,182.05
50543,20240119,21,43,76,92,292.5
50544,20240119,21,44,409,71,2297.31
50545,20240119,21,45,53,60,141.0
50546,20240119,21,46,159,75,490.91
50547,20240119,21,47,15,85,81.05
50548,20240119,21,48,157,37,169.82
50549,20240119,21,49,132,54,673.05
50550,20240119,21,50,30,86,99.87
50551,20240119,22,1,36,35,7.37
50552,20240119,22,2,119,23,213.46
50553,20240119,22,3,485,47,1459.87
50554,20240119,22,4,373,20,1107.82
50555,20240119,22,5,472,21,154.17
50556,20240119,22,6,168,25,303.67
50557,20240119,22,7,13,97,50.85
50558,20240119,22,8,493,80,889.74
50559,20240119,22,9,276,52,781.54
50560,20240119,22,10,27,21,39.27
50561,20240119,22,11,486,44,1788.66
50562,20240119,22,12,332,36,498.98
50563,20240119,22,13,431,79,2462.15
50564,20240119,22,14,281,59,89.59
50565,20240119,22,15,160,48,69.42
50566,20240119,22,16,106,66,352.19
50567,20240119,22,17,65,33,101.75
50568,20240119,22,18,449,63,753.41
50569,20240119,22,19,357,60,277.74
50570,20240119,22,20,126,61,721.89
50571,20240119,22,21,78,71,152.14
50572,20240119,22,22,216,95,85.95
50573,20240119,22,23,473,57,1970.06
50574,20240119,22,24,269,81,1179.01
50575,20240119,22,25,225,64,141.29
50576,20240119,22,26,253,47,419.28
50577,20240119,22,27,434,50,500.24
50578,20240119,22,28,135,89,177.64
50579,20240119,22,29,283,47,949.79
50580,20240119,22,30,428,68,1890.0
50581,20240119,22,31,294,48,379.19
50582,20240119,22,32,77,90,60.26
50583,20240119,22,33,53,99,73.89
50584,20240119,22,34,437,70,2099.95
50585,20240119,22,35,445,74,849.91
50586,20240119,22,36,46,91,58.37
50587,20240119,22,37,279,99,203.69
50588,20240119,22,38,173,87,781.19
50589,20240119,22,39,349,100,164.61
50590,20240119,22,40,5,73,7.01
50591,20240119,22,41,305,32,230.24
50592,20240119,22,42,16,51,25.15
50593,20240119,22,43,347,73,1572.41
50594,20240119,22,44,468,32,2078.43
50595,20240119,22,45,411,47,1045.07
50596,20240119,22,46,251,79,246.89
50597,20240119,22,47,458,54,1761.87
50598,20240119,22,48,341,26,405.43
50599,20240119,22,49,161,86,565.46
50600,20240119,22,50,325,21,1426.17
50601,20240119,23,1,243,52,36.32
50602,20240119,23,2,326,91,439.52
50603,20240119,23,3,100,67,262.99
50604,20240119,23,4,397,65,1343.36
50605,20240119,23,5,58,86,7.99
50606,20240119,23,6,296,64,312.89
50607,20240119,23,7,160,43,471.83
50608,20240119,23,8,446,97,458.97
50609,20240119,23,9,118,95,198.31
50610,20240119,23,10,339,85,435.99
50611,20240119,23,11,29,58,129.47
50612,20240119,23,12,439,48,842.98
50613,20240119,23,13,264,43,1293.37
50614,20240119,23,14,123,58,50.18
50615,20240119,23,15,258,73,194.02
50616,20240119,23,16,354,45,1051.57
50617,20240119,23,17,483,40,937.33
50618,20240119,23,18,285,25,1047.4
50619,20240119,23,19,231,30,100.33
50620,20240119,23,20,192,93,957.92
50621,20240119,23,21,240,100,237.54
50622,20240119,23,22,50,74,23.2
50623,20240119,23,23,278,92,1342.65
50624,20240119,23,24,349,42,1283.45
50625,20240119,23,25,197,70,352.55
50626,20240119,23,26,83,89,249.53
50627,20240119,23,27,396,37,389.38
50628,20240119,23,28,274,87,415.53
50629,20240119,23,29,226,80,1032.75
50630,20240119,23,30,239,51,319.35
50631,20240119,23,31,484,29,1190.67
50632,20240119,23,32,207,22,247.07
50633,20240119,23,33,494,31,807.37
50634,20240119,23,34,400,59,503.28
50635,20240119,23,35,94,87,82.06
50636,20240119,23,36,166,76,917.2
50637,20240119,23,37,33,82,25.22
50638,20240119,23,38,478,29,3213.71
50639,20240119,23,39,384,73,270.73
50640,20240119,23,40,86,96,135.11
50641,20240119,23,41,485,92,550.37
50642,20240119,23,42,499,29,473.0
50643,20240119,23,43,75,63,154.45
50644,20240119,23,44,91,36,495.61
50645,20240119,23,45,174,85,201.94
50646,20240119,23,46,449,69,361.41
50647,20240119,23,47,401,100,1457.96
50648,20240119,23,48,17,26,6.29
50649,20240119,23,49,229,99,829.82
50650,20240119,23,50,110,28,219.35
50651,20240119,24,1,461,35,45.5
50652,20240119,24,2,195,91,95.02
50653,20240119,24,3,488,76,1965.67
50654,20240119,24,4,219,21,933.55
50655,20240119,24,5,445,35,198.48
50656,20240119,24,6,153,29,67.05
50657,20240119,24,7,486,47,1577.07
50658,20240119,24,8,42,42,76.48
50659,20240119,24,9,43,26,191.81
50660,20240119,24,10,159,86,324.16
50661,20240119,24,11,302,96,1003.42
50662,20240119,24,12,388,24,420.83
50663,20240119,24,13,349,66,2112.31
50664,20240119,24,14,262,20,181.86
50665,20240119,24,15,97,63,21.14
50666,20240119,24,16,461,71,1954.0
50667,20240119,24,17,240,36,541.47
50668,20240119,24,18,450,39,2558.97
50669,20240119,24,19,166,80,110.61
50670,20240119,24,20,224,51,346.16
50671,20240119,24,21,287,71,840.72
50672,20240119,24,22,482,62,178.86
50673,20240119,24,23,29,90,126.16
50674,20240119,24,24,484,25,2754.46
50675,20240119,24,25,424,77,382.67
50676,20240119,24,26,42,74,90.03
50677,20240119,24,27,443,44,510.99
50678,20240119,24,28,412,54,328.89
50679,20240119,24,29,404,76,1566.08
50680,20240119,24,30,340,54,1252.57
50681,20240119,24,31,449,20,1734.45
50682,20240119,24,32,192,40,165.82
50683,20240119,24,33,14,92,10.3
50684,20240119,24,34,313,87,532.41
50685,20240119,24,35,118,48,69.12
50686,20240119,24,36,343,99,1192.47
50687,20240119,24,37,217,26,355.88
50688,20240119,24,38,6,25,16.05
50689,20240119,24,39,291,72,156.6
50690,20240119,24,40,129,86,81.49
50691,20240119,24,41,316,91,354.97
50692,20240119,24,42,138,83,156.28
50693,20240119,24,43,315,77,1715.01
50694,20240119,24,44,420,65,705.18
50695,20240119,24,45,474,81,962.72
50696,20240119,24,46,313,83,1154.28
50697,20240119,24,47,1,63,1.86
50698,20240119,24,48,26,28,21.43
50699,20240119,24,49,198,51,999.77
50700,20240119,24,50,189,66,340.86
50701,20240119,25,1,44,29,5.72
50702,20240119,25,2,129,74,112.19
50703,20240119,25,3,267,82,947.29
50704,20240119,25,4,316,92,1059.47
50705,20240119,25,5,395,40,165.08
50706,20240119,25,6,414,92,313.06
50707,20240119,25,7,425,63,468.42
50708,20240119,25,8,377,41,235.68
50709,20240119,25,9,253,73,805.25
50710,20240119,25,10,127,35,725.8
50711,20240119,25,11,378,58,1920.96
50712,20240119,25,12,125,76,223.38
50713,20240119,25,13,367,53,2303.22
50714,20240119,25,14,432,46,263.78
50715,20240119,25,15,86,92,52.43
50716,20240119,25,16,302,79,1098.21
50717,20240119,25,17,127,33,216.09
50718,20240119,25,18,136,28,676.21
50719,20240119,25,19,123,59,35.55
50720,20240119,25,20,11,92,47.69
50721,20240119,25,21,9,78,24.49
50722,20240119,25,22,309,70,173.67
50723,20240119,25,23,334,26,1325.09
50724,20240119,25,24,133,98,763.89
50725,20240119,25,25,154,25,402.16
50726,20240119,25,26,87,94,350.9
50727,20240119,25,27,359,94,194.03
50728,20240119,25,28,60,22,70.61
50729,20240119,25,29,190,27,759.54
50730,20240119,25,30,152,51,380.26
50731,20240119,25,31,49,28,60.18
50732,20240119,25,32,281,51,318.5
50733,20240119,25,33,327,22,304.42
50734,20240119,25,34,295,100,683.83
50735,20240119,25,35,353,89,228.62
50736,20240119,25,36,439,27,2315.9
50737,20240119,25,37,393,44,446.35
50738,20240119,25,38,378,34,608.06
50739,20240119,25,39,281,54,182.9
50740,20240119,25,40,114,53,101.07
50741,20240119,25,41,271,29,307.69
50742,20240119,25,42,218,97,299.38
50743,20240119,25,43,260,79,1328.45
50744,20240119,25,44,499,95,3196.25
50745,20240119,25,45,107,56,150.0
50746,20240119,25,46,21,33,31.58
50747,20240119,25,47,408,58,1855.01
50748,20240119,25,48,48,95,24.79
50749,20240119,25,49,380,71,1789.08
50750,20240119,25,50,161,90,517.88
50751,20240119,26,1,259,65,56.76
50752,20240119,26,2,102,20,198.81
50753,20240119,26,3,38,23,61.14
50754,20240119,26,4,400,79,1674.05
50755,20240119,26,5,311,49,50.49
50756,20240119,26,6,337,86,323.72
50757,20240119,26,7,317,77,704.65
50758,20240119,26,8,439,72,432.58
50759,20240119,26,9,262,32,796.99
50760,20240119,26,10,84,70,416.49
50761,20240119,26,11,255,88,1052.23
50762,20240119,26,12,339,90,685.9
50763,20240119,26,13,391,96,1767.01
50764,20240119,26,14,91,46,27.31
50765,20240119,26,15,4,100,0.79
50766,20240119,26,16,423,45,1572.55
50767,20240119,26,17,126,88,632.6
50768,20240119,26,18,7,84,50.35
50769,20240119,26,19,389,48,271.69
50770,20240119,26,20,319,54,1206.27
50771,20240119,26,21,302,79,917.24
50772,20240119,26,22,136,53,23.39
50773,20240119,26,23,411,23,1354.35
50774,20240119,26,24,203,21,1047.26
50775,20240119,26,25,337,91,994.55
50776,20240119,26,26,260,38,1104.91
50777,20240119,26,27,354,95,415.86
50778,20240119,26,28,488,65,366.04
50779,20240119,26,29,117,98,599.06
50780,20240119,26,30,54,68,219.7
50781,20240119,26,31,22,48,18.3
50782,20240119,26,32,195,24,257.03
50783,20240119,26,33,212,79,127.59
50784,20240119,26,34,350,75,1335.77
50785,20240119,26,35,340,67,280.95
50786,20240119,26,36,479,24,1920.74
50787,20240119,26,37,428,73,404.64
50788,20240119,26,38,111,34,330.35
50789,20240119,26,39,268,56,334.49
50790,20240119,26,40,46,94,104.39
50791,20240119,26,41,52,26,57.13
50792,20240119,26,42,221,95,101.4
50793,20240119,26,43,162,93,374.96
50794,20240119,26,44,118,42,722.46
50795,20240119,26,45,171,54,261.12
50796,20240119,26,46,67,92,192.56
50797,20240119,26,47,19,61,107.74
50798,20240119,26,48,26,97,31.83
50799,20240119,26,49,483,22,2761.26
50800,20240119,26,50,99,35,172.49
50801,20240119,27,1,142,32,43.98
50802,20240119,27,2,90,87,179.88
50803,20240119,27,3,277,24,569.48
50804,20240119,27,4,452,89,634.92
50805,20240119,27,5,60,67,23.61
50806,20240119,27,6,346,20,571.43
50807,20240119,27,7,97,83,411.66
50808,20240119,27,8,220,76,210.61
50809,20240119,27,9,64,68,269.57
50810,20240119,27,10,204,24,936.82
50811,20240119,27,11,222,31,594.03
50812,20240119,27,12,313,80,220.92
50813,20240119,27,13,275,38,1658.19
50814,20240119,27,14,417,54,223.13
50815,20240119,27,15,133,21,58.2
50816,20240119,27,16,152,99,450.1
50817,20240119,27,17,181,65,846.48
50818,20240119,27,18,120,67,220.57
50819,20240119,27,19,149,81,80.68
50820,20240119,27,20,156,88,273.03
50821,20240119,27,21,89,29,208.87
50822,20240119,27,22,26,91,13.89
50823,20240119,27,23,342,78,1569.89
50824,20240119,27,24,105,60,569.94
50825,20240119,27,25,497,65,847.39
50826,20240119,27,26,447,81,569.89
50827,20240119,27,27,311,93,393.6
50828,20240119,27,28,216,42,203.51
50829,20240119,27,29,129,86,641.22
50830,20240119,27,30,132,40,502.61
50831,20240119,27,31,158,89,452.29
50832,20240119,27,32,124,83,81.16
50833,20240119,27,33,295,22,557.51
50834,20240119,27,34,360,88,1529.38
50835,20240119,27,35,382,56,466.68
50836,20240119,27,36,252,29,919.5
50837,20240119,27,37,299,100,326.58
50838,20240119,27,38,40,86,260.14
50839,20240119,27,39,11,79,4.01
50840,20240119,27,40,328,73,400.67
50841,20240119,27,41,28,45,7.55
50842,20240119,27,42,3,98,4.3
50843,20240119,27,43,347,86,403.53
50844,20240119,27,44,159,28,785.66
50845,20240119,27,45,427,39,1153.21
50846,20240119,27,46,166,42,454.6
50847,20240119,27,47,462,60,613.47
50848,20240119,27,48,185,74,243.96
50849,20240119,27,49,87,92,433.99
50850,20240119,27,50,440,61,1742.71
50851,20240119,28,1,298,43,92.18
50852,20240119,28,2,391,88,533.73
50853,20240119,28,3,39,33,48.8
50854,20240119,28,4,289,94,614.18
50855,20240119,28,5,291,53,102.71
50856,20240119,28,6,64,64,109.3
50857,20240119,28,7,392,41,1568.9
50858,20240119,28,8,168,48,182.39
50859,20240119,28,9,160,79,299.71
50860,20240119,28,10,475,100,1124.7
50861,20240119,28,11,96,63,274.91
50862,20240119,28,12,422,54,787.78
50863,20240119,28,13,370,52,655.77
50864,20240119,28,14,426,100,154.17
50865,20240119,28,15,486,73,186.53
50866,20240119,28,16,59,45,240.24
50867,20240119,28,17,230,43,387.35
50868,20240119,28,18,148,55,695.03
50869,20240119,28,19,58,52,43.01
50870,20240119,28,20,45,69,194.33
50871,20240119,28,21,499,77,444.4
50872,20240119,28,22,77,90,43.35
50873,20240119,28,23,55,42,314.53
50874,20240119,28,24,411,58,2428.98
50875,20240119,28,25,387,100,1038.0
50876,20240119,28,26,330,86,325.73
50877,20240119,28,27,91,70,66.47
50878,20240119,28,28,235,44,392.43
50879,20240119,28,29,106,55,340.36
50880,20240119,28,30,174,51,386.55
50881,20240119,28,31,111,50,247.4
50882,20240119,28,32,239,27,76.44
50883,20240119,28,33,406,50,619.87
50884,20240119,28,34,236,43,992.26
50885,20240119,28,35,215,79,151.21
50886,20240119,28,36,65,26,216.69
50887,20240119,28,37,318,96,606.66
50888,20240119,28,38,95,70,159.36
50889,20240119,28,39,3,78,3.7
50890,20240119,28,40,485,38,1090.22
50891,20240119,28,41,46,38,26.51
50892,20240119,28,42,222,58,106.76
50893,20240119,28,43,481,77,2014.94
50894,20240119,28,44,95,36,250.84
50895,20240119,28,45,324,35,709.25
50896,20240119,28,46,19,46,39.91
50897,20240119,28,47,464,53,2074.87
50898,20240119,28,48,349,56,95.92
50899,20240119,28,49,274,93,620.28
50900,20240119,28,50,356,88,552.94
50901,20240119,29,1,191,34,47.71
50902,20240119,29,2,484,48,834.21
50903,20240119,29,3,264,30,1186.9
50904,20240119,29,4,316,57,955.85
50905,20240119,29,5,323,59,91.94
50906,20240119,29,6,155,23,245.55
50907,20240119,29,7,482,65,2056.6
50908,20240119,29,8,207,48,116.04
50909,20240119,29,9,264,85,692.81
50910,20240119,29,10,215,20,618.54
50911,20240119,29,11,383,82,1577.43
50912,20240119,29,12,123,27,189.4
50913,20240119,29,13,4,31,19.58
50914,20240119,29,14,295,40,226.73
50915,20240119,29,15,144,91,34.37
50916,20240119,29,16,322,80,529.1
50917,20240119,29,17,307,42,1246.27
50918,20240119,29,18,484,56,1791.22
50919,20240119,29,19,478,85,208.58
50920,20240119,29,20,347,64,779.45
50921,20240119,29,21,156,50,270.9
50922,20240119,29,22,187,22,108.08
50923,20240119,29,23,309,55,487.42
50924,20240119,29,24,256,44,599.74
50925,20240119,29,25,116,72,143.19
50926,20240119,29,26,159,40,301.49
50927,20240119,29,27,317,90,408.36
50928,20240119,29,28,326,38,513.99
50929,20240119,29,29,494,93,1255.38
50930,20240119,29,30,211,81,894.16
50931,20240119,29,31,19,25,47.96
50932,20240119,29,32,35,89,29.64
50933,20240119,29,33,400,21,559.65
50934,20240119,29,34,66,78,296.7
50935,20240119,29,35,362,31,388.24
50936,20240119,29,36,289,34,1040.33
50937,20240119,29,37,336,32,721.46
50938,20240119,29,38,238,30,861.6
50939,20240119,29,39,164,30,213.62
50940,20240119,29,40,500,28,1366.44
50941,20240119,29,41,343,67,410.86
50942,20240119,29,42,418,29,820.43
50943,20240119,29,43,129,39,295.59
50944,20240119,29,44,451,66,1563.54
50945,20240119,29,45,401,86,668.6
50946,20240119,29,46,161,38,156.24
50947,20240119,29,47,230,22,548.66
50948,20240119,29,48,336,35,111.18
50949,20240119,29,49,293,85,1745.8
50950,20240119,29,50,96,49,437.5
50951,20240119,30,1,474,88,173.46
50952,20240119,30,2,141,61,155.26
50953,20240119,30,3,496,38,2722.5
50954,20240119,30,4,164,76,678.49
50955,20240119,30,5,367,99,167.98
50956,20240119,30,6,103,79,108.31
50957,20240119,30,7,458,52,1469.3
50958,20240119,30,8,87,69,51.63
50959,20240119,30,9,20,72,91.08
50960,20240119,30,10,180,48,488.16
50961,20240119,30,11,413,90,589.16
50962,20240119,30,12,326,86,674.72
50963,20240119,30,13,169,52,939.29
50964,20240119,30,14,84,59,54.65
50965,20240119,30,15,67,93,63.14
50966,20240119,30,16,470,90,1714.04
50967,20240119,30,17,97,74,205.81
50968,20240119,30,18,157,27,634.17
50969,20240119,30,19,258,33,157.56
50970,20240119,30,20,291,89,1676.0
50971,20240119,30,21,395,44,937.55
50972,20240119,30,22,477,86,87.92
50973,20240119,30,23,472,61,664.16
50974,20240119,30,24,38,38,238.31
50975,20240119,30,25,267,92,409.06
50976,20240119,30,26,463,90,1602.7
50977,20240119,30,27,300,29,362.04
50978,20240119,30,28,198,25,267.8
50979,20240119,30,29,230,59,983.5
50980,20240119,30,30,56,79,99.16
50981,20240119,30,31,59,40,84.2
50982,20240119,30,32,233,33,282.57
50983,20240119,30,33,355,64,746.21
50984,20240119,30,34,377,67,784.93
50985,20240119,30,35,22,58,9.21
50986,20240119,30,36,56,28,312.18
50987,20240119,30,37,38,68,54.83
50988,20240119,30,38,88,61,524.21
50989,20240119,30,39,412,86,539.24
50990,20240119,30,40,23,65,68.37
50991,20240119,30,41,334,89,88.57
50992,20240119,30,42,193,57,263.52
50993,20240119,30,43,212,99,894.07
50994,20240119,30,44,371,62,2023.14
50995,20240119,30,45,25,32,17.44
50996,20240119,30,46,248,28,564.3
50997,20240119,30,47,323,88,637.17
50998,20240119,30,48,403,86,489.77
50999,20240119,30,49,134,59,793.76
51000,20240119,30,50,225,53,214.83
51001,20240119,31,1,421,39,89.55
51002,20240119,31,2,320,77,424.08
51003,20240119,31,3,50,27,175.75
51004,20240119,31,4,278,21,1064.75
51005,20240119,31,5,42,58,18.68
51006,20240119,31,6,180,41,151.94
51007,20240119,31,7,327,81,1371.79
51008,20240119,31,8,173,59,290.83
51009,20240119,31,9,211,27,1097.24
51010,20240119,31,10,349,99,1414.25
51011,20240119,31,11,375,66,762.87
51012,20240119,31,12,200,38,110.13
51013,20240119,31,13,492,100,1241.42
51014,20240119,31,14,219,88,198.75
51015,20240119,31,15,215,75,154.43
51016,20240119,31,16,280,43,1249.5
51017,20240119,31,17,258,25,366.1
51018,20240119,31,18,377,73,725.96
51019,20240119,31,19,151,86,44.62
51020,20240119,31,20,388,80,1048.16
51021,20240119,31,21,477,35,1996.6
51022,20240119,31,22,203,28,94.56
51023,20240119,31,23,406,41,2186.21
51024,20240119,31,24,2,84,4.72
51025,20240119,31,25,277,59,358.83
51026,20240119,31,26,122,20,305.57
51027,20240119,31,27,182,22,63.67
51028,20240119,31,28,471,70,498.39
51029,20240119,31,29,378,65,1690.52
51030,20240119,31,30,453,32,767.5
51031,20240119,31,31,242,73,542.95
51032,20240119,31,32,221,31,87.96
51033,20240119,31,33,182,59,239.84
51034,20240119,31,34,299,76,1202.57
51035,20240119,31,35,110,65,92.82
51036,20240119,31,36,11,31,54.79
51037,20240119,31,37,13,91,12.41
51038,20240119,31,38,270,43,698.39
51039,20240119,31,39,435,88,273.13
51040,20240119,31,40,329,58,654.2
51041,20240119,31,41,296,98,193.25
51042,20240119,31,42,427,40,229.12
51043,20240119,31,43,102,92,530.48
51044,20240119,31,44,441,51,872.79
51045,20240119,31,45,89,28,192.42
51046,20240119,31,46,248,84,726.04
51047,20240119,31,47,117,84,515.88
51048,20240119,31,48,328,31,274.1
51049,20240119,31,49,8,56,21.76
51050,20240119,31,50,125,94,451.5
51051,20240119,32,1,56,99,22.22
51052,20240119,32,2,205,59,267.24
51053,20240119,32,3,334,78,1695.18
51054,20240119,32,4,196,37,767.95
51055,20240119,32,5,92,88,12.52
51056,20240119,32,6,192,34,312.08
51057,20240119,32,7,32,64,56.43
51058,20240119,32,8,476,61,789.71
51059,20240119,32,9,167,49,913.25
51060,20240119,32,10,361,100,1663.37
51061,20240119,32,11,78,76,298.35
51062,20240119,32,12,153,90,267.76
51063,20240119,32,13,389,76,2010.46
51064,20240119,32,14,365,56,220.55
51065,20240119,32,15,283,40,118.6
51066,20240119,32,16,406,64,1519.95
51067,20240119,32,17,283,65,481.87
51068,20240119,32,18,445,59,2220.48
51069,20240119,32,19,102,47,67.51
51070,20240119,32,20,321,89,1456.12
51071,20240119,32,21,471,69,1562.39
51072,20240119,32,22,122,80,51.19
51073,20240119,32,23,358,58,1772.86
51074,20240119,32,24,235,32,765.22
51075,20240119,32,25,283,53,505.36
51076,20240119,32,26,271,21,793.31
51077,20240119,32,27,72,62,92.52
51078,20240119,32,28,32,34,53.28
51079,20240119,32,29,28,76,149.43
51080,20240119,32,30,269,74,1199.59
51081,20240119,32,31,66,100,122.35
51082,20240119,32,32,436,95,126.63
51083,20240119,32,33,369,21,413.72
51084,20240119,32,34,383,80,1663.07
51085,20240119,32,35,449,85,725.29
51086,20240119,32,36,414,57,1944.3
51087,20240119,32,37,488,97,506.91
51088,20240119,32,38,184,53,323.05
51089,20240119,32,39,221,81,110.92
51090,20240119,32,40,291,57,633.55
51091,20240119,32,41,463,98,184.25
51092,20240119,32,42,4,33,8.11
51093,20240119,32,43,484,98,892.17
51094,20240119,32,44,231,93,1517.61
51095,20240119,32,45,132,98,156.67
51096,20240119,32,46,139,84,358.71
51097,20240119,32,47,403,78,2294.8
51098,20240119,32,48,199,53,252.46
51099,20240119,32,49,15,76,22.58
51100,20240119,32,50,78,87,171.94
51101,20240119,33,1,27,54,5.77
51102,20240119,33,2,176,61,228.1
51103,20240119,33,3,312,80,507.33
51104,20240119,33,4,219,99,368.43
51105,20240119,33,5,405,59,87.38
51106,20240119,33,6,148,68,225.54
51107,20240119,33,7,436,92,1761.38
51108,20240119,33,8,247,29,261.31
51109,20240119,33,9,78,97,195.83
